parcela,arvore,Estrato,dap,h,vtcc
55,55,3,12.8597194,20.91673297,0.129482818
55,56,3,12.79605742,20.8577364,0.127902364
55,57,3,17.85718461,24.16470239,0.280075118
55,58,3,14.16478994,22.02847045,0.163962374
55,59,3,18.93943823,24.50823581,0.317988921
55,60,3,17.53887473,24.03928167,0.269183714
55,61,3,17.25239583,23.91692749,0.259498517
55,62,3,18.4619734,24.37246949,0.301109278
55,63,3,15.82000134,23.17050432,0.212986254
55,64,3,16.17014222,23.37368757,0.224037002
55,65,3,15.46986047,22.95391125,0.20216086
55,66,3,12.0321137,20.11520022,0.109701864
55,67,3,14.8332407,22.52574995,0.183088702
55,68,3,15.24704355,22.80909733,0.195394024
55,69,3,15.62901541,23.05402502,0.207052888
55,70,3,15.11971959,22.72390837,0.191571075
55,71,3,8.435211984,15.7612521,0.043756874
55,72,3,15.85183233,23.18952965,0.213981714
55,73,3,10.31324031,18.21109653,0.074071351
55,74,3,13.17802929,21.20506632,0.13752947
55,75,3,8.594366927,15.98382739,0.045977981
55,76,3,10.50422624,18.43862239,0.077659615
55,77,3,13.71915609,21.66979868,0.151751399
55,78,3,11.68197282,19.75353734,0.101839689
55,79,3,14.32394488,22.15130333,0.168429597
55,80,3,9.963099438,17.78360365,0.067735598
55,81,3,10.6315502,18.5880898,0.080103639
55,82,3,12.19126864,20.27515944,0.113376033
55,83,3,8.021409132,15.1695898,0.038278941
55,84,3,5.220282133,10.67198531,0.011925884
56,1,2,12.0321137,21.5,0.116962974
56,2,2,7.734930234,13.6,0.032126621
56,3,2,12.50957853,21.2,0.124376068
56,4,2,12.35042358,21.7,0.12409905
56,5,2,6.46169069,12.1,0.020300635
56,6,2,6.238873769,12.1,0.018973452
56,7,2,12.92338138,22.8,0.14203233
56,8,2,12.89155039,22.7,0.140762173
56,9,2,12.63690248,21.8,0.130280228
56,10,2,16.64760705,23.6,0.23916531
56,11,2,15.75633937,23.5,0.214230298
56,12,2,8.021409132,15.8,0.039809144
56,13,2,13.81464906,21.6,0.153316214
56,14,2,11.17267701,21.3,0.100491656
56,15,2,16.39295914,23,0.226481775
56,16,2,7.989578143,15.12330155,0.037875218
56,17,2,15.3743675,22.89251309,0.199248954
56,18,2,14.70591674,22.43479809,0.179372769
56,19,2,14.19662092,22.05325868,0.164851405
56,20,2,14.80140971,22.50317822,0.18215657
56,21,2,7.894085177,14.98377182,0.03667909
56,22,2,14.00563499,21.90286695,0.159550606
56,23,2,11.52281788,19.58471212,0.098367155
56,24,2,12.0321137,20.11520022,0.109701864
56,25,2,12.3185926,20.40113197,0.116360226
56,26,2,16.87042397,23.73982464,0.246770455
56,27,2,12.15943765,20.24338924,0.112636205
56,28,2,12.66873347,20.73841337,0.124770589
56,29,2,14.06929697,21.95344083,0.161308613
56,30,2,4.870141259,10.04944058,0.009846152
56,31,2,13.49633917,21.48231717,0.145813628
56,32,2,13.36901522,21.37274673,0.14247175
56,33,2,13.40084621,21.40030557,0.143303709
56,34,2,13.36901522,21.37274673,0.14247175
56,35,2,12.92338138,20.97528624,0.13107294
56,36,2,5.379437077,10.95052719,0.012953663
56,37,2,12.0321137,20.11520022,0.109701864
56,38,2,13.27352225,21.28940523,0.139989981
56,39,2,13.01887434,21.06228496,0.133476183
56,40,2,14.61042378,22.36542053,0.176608001
56,41,2,12.8597194,20.91673297,0.129482818
56,42,2,12.82788841,20.8872901,0.12869138
56,43,2,9.994930426,17.82302076,0.068298587
56,44,2,12.3185926,20.40113197,0.116360226
56,45,2,10.72704316,18.6990267,0.081963842
56,46,2,11.58647986,19.65257468,0.099748547
56,47,2,12.44591655,20.5253313,0.119384075
56,48,2,11.01352206,19.02585285,0.087683956
56,49,2,6.68450761,13.13006271,0.023444113
56,50,2,10.79070514,18.77243051,0.083216907
56,51,2,11.36366294,19.41311628,0.094958267
56,52,2,8.689859893,16.11604267,0.047341288
56,53,2,14.16478994,22.02847045,0.163962374
56,54,2,13.4326772,21.4277536,0.144138011
56,55,2,14.41943784,22.22367315,0.171136247
56,56,2,14.45126883,22.24757478,0.172042814
56,57,2,13.56000115,21.53643744,0.147498561
56,58,2,14.5467618,22.31861471,0.17477548
56,59,2,13.08253632,21.11972997,0.135090337
56,60,2,12.38225457,20.46345328,0.117867207
56,61,2,14.38760686,22.1996607,0.170231851
56,62,2,10.98169107,18.98998213,0.087038072
56,63,2,11.14084602,19.16822746,0.090293226
56,64,2,13.24169127,21.26140309,0.139167442
56,65,2,13.01887434,21.06228496,0.133476183
56,66,2,8.116902098,15.30778963,0.039505191
56,67,2,13.87831104,21.8003893,0.156061593
56,68,2,17.63436769,24.07807154,0.27243719
56,69,2,11.30000096,19.34370217,0.09361259
56,70,2,14.32394488,22.15130333,0.168429597
56,71,2,14.10112796,21.97856153,0.162190972
56,72,2,9.167324722,16.76215771,0.054504413
56,73,2,11.39549393,19.4476571,0.09563494
56,74,2,13.05070533,21.09106288,0.134282064
56,75,2,5.092958179,10.44715695,0.011141068
56,76,2,14.57859279,22.34207303,0.17569067
56,77,2,8.626197916,16.02800998,0.046429859
56,78,2,10.6315502,18.5880898,0.080103639
56,79,2,10.53605723,18.47615548,0.078266735
56,80,2,13.36901522,21.37274673,0.14247175
56,81,2,14.48309982,22.27136558,0.172951546
56,82,2,12.12760666,20.21150823,0.111898871
56,83,2,14.32394488,22.15130333,0.168429597
56,84,2,13.27352225,21.28940523,0.139989981
56,85,2,12.92338138,20.97528624,0.13107294
56,86,2,12.54140952,20.61731714,0.12167786
56,87,2,11.7456348,19.82029165,0.103246461
56,88,2,9.199155711,16.80434545,0.055002571
56,89,2,12.25493062,20.33836735,0.114863159
56,90,2,12.06394469,20.14741371,0.110431697
56,91,2,10.72704316,18.6990267,0.081963842
56,92,2,11.58647986,19.65257468,0.099748547
56,93,2,7.512113314,14.41567868,0.03211872
56,94,2,11.68197282,19.75353734,0.101839689
56,95,2,7.639437268,14.60681626,0.033599184
56,96,2,16.99774792,23.80063212,0.250988702
56,97,2,8.498873961,15.85061469,0.044637669
56,98,2,7.894085177,14.98377182,0.03667909
57,1,3,14.89690267,23.3,0.190710122
57,2,3,13.81464906,22.6,0.160143321
57,3,3,12.8597194,22.3,0.137716075
57,4,3,12.8597194,22.1,0.136526876
57,5,3,14.22845191,21.4,0.16084048
57,6,3,12.3185926,21.7,0.123483536
57,7,3,13.05070533,21.2,0.134949678
57,8,3,11.61831085,20.5,0.104436426
57,9,3,12.28676161,21,0.119051644
57,10,3,12.95521237,22.1,0.138486937
57,11,3,14.73774773,22.5,0.180625486
57,12,3,14.22845191,20.9,0.157221263
57,13,3,13.68732511,21.8,0.151947466
57,14,3,9.994930426,17,0.065259846
57,15,3,11.65014183,18.6,0.095604386
57,16,3,11.30000096,19.34370217,0.09361259
57,17,3,13.27352225,21.28940523,0.139989981
57,18,3,13.36901522,21.37274673,0.14247175
57,19,3,13.01887434,21.06228496,0.133476183
57,20,3,11.39549393,19.4476571,0.09563494
57,21,3,12.54140952,20.61731714,0.12167786
57,22,3,10.94986008,18.95400059,0.086394763
57,23,3,13.59183214,21.56333134,0.14834451
57,24,3,12.8597194,20.91673297,0.129482818
57,25,3,14.5467618,22.31861471,0.17477548
57,26,3,15.02422663,22.65885298,0.188725124
57,27,3,13.59183214,21.56333134,0.14834451
57,28,3,12.79605742,20.8577364,0.127902364
57,29,3,11.87295875,19.95247037,0.106090342
57,30,3,11.04535305,19.06161274,0.088332415
57,31,3,11.96845172,20.05044075,0.108249718
57,32,3,12.73239545,20.79829654,0.126331611
57,33,3,12.35042358,20.43234804,0.117112478
57,34,3,14.00563499,21.90286695,0.159550606
57,35,3,14.32394488,22.15130333,0.168429597
57,36,3,9.103662745,16.67744976,0.053515846
57,37,3,12.35042358,20.43234804,0.117112478
57,38,3,14.45126883,22.24757478,0.172042814
57,39,3,13.52817016,21.50943272,0.146654932
57,40,3,10.56788822,18.51357775,0.078876446
57,41,3,14.16478994,22.02847045,0.163962374
57,42,3,12.89155039,20.94606502,0.130276672
57,43,3,14.13295895,22.0035714,0.163075561
57,44,3,12.92338138,20.97528624,0.13107294
57,45,3,13.30535324,21.31729656,0.140814881
57,46,3,13.01887434,21.06228496,0.133476183
57,47,3,14.10112796,21.97856153,0.162190972
57,48,3,14.35577587,22.17553743,0.169329633
57,49,3,13.17802929,21.20506632,0.13752947
57,50,3,14.86507168,22.54821085,0.184022923
57,51,3,13.36901522,21.37274673,0.14247175
57,52,3,10.69521218,18.66215856,0.081341187
57,53,3,10.02676141,17.86232705,0.068864175
57,54,3,13.4326772,21.4277536,0.144138011
57,55,3,13.36901522,21.37274673,0.14247175
57,56,3,12.66873347,20.73841337,0.124770589
57,57,3,11.30000096,19.34370217,0.09361259
57,58,3,11.80929678,19.88660266,0.104663352
57,59,3,11.26816997,19.30882888,0.09294359
57,60,3,12.89155039,20.94606502,0.130276672
57,61,3,14.00563499,21.90286695,0.159550606
57,62,3,14.03746598,21.9282093,0.160428489
57,63,3,10.88619811,18.88170503,0.085115879
57,64,3,12.73239545,20.79829654,0.126331611
57,65,3,15.62901541,23.05402502,0.207052888
57,66,3,9.867606472,17.66468736,0.066062217
57,67,3,14.76957872,22.48049567,0.181226532
57,68,3,13.40084621,21.40030557,0.143303709
57,69,3,12.0321137,20.11520022,0.109701864
57,70,3,12.60507149,20.6780869,0.123219329
57,71,3,13.05070533,21.09106288,0.134282064
57,72,3,11.01352206,19.02585285,0.087683956
57,73,3,13.20986028,21.23329011,0.138347271
57,74,3,12.15943765,20.24338924,0.112636205
57,75,3,13.17802929,21.20506632,0.13752947
57,76,3,11.61831085,19.68633972,0.100443056
57,77,3,13.62366313,21.59011441,0.149192773
57,78,3,13.4326772,21.4277536,0.144138011
57,79,3,13.4326772,21.4277536,0.144138011
57,80,3,13.1461983,21.17673169,0.136714044
57,81,3,12.95521237,21.00439664,0.131871618
57,82,3,13.68732511,21.64334808,0.150896222
57,83,3,14.76957872,22.48049567,0.181226532
57,84,3,14.80140971,22.50317822,0.18215657
57,85,3,15.02422663,22.65885298,0.188725124
57,86,3,13.75098708,21.69613846,0.15260887
57,87,3,15.59718442,23.03422392,0.206070633
57,88,3,15.34253651,22.87182539,0.198282249
57,89,3,15.31070553,22.85102686,0.19731752
57,90,3,15.59718442,23.03422392,0.206070633
57,91,3,15.53352245,22.99428923,0.204111881
57,92,3,14.35577587,22.17553743,0.169329633
57,93,3,14.00563499,21.90286695,0.159550606
58,1,2,9.835775483,17.8,0.06613629
58,2,2,8.276057041,13.6,0.036597161
58,3,2,6.843662553,12.5,0.02339721
58,4,2,6.46169069,13.1,0.0219133
58,5,2,13.36901522,21.5,0.143288259
58,6,2,14.70591674,22.4,0.17910493
58,7,2,10.72704316,21,0.091651707
58,8,2,12.73239545,21.8,0.132183703
58,9,2,12.50957853,21.7,0.127198694
58,10,2,11.33183195,19.9,0.096725661
58,11,2,14.70591674,21.1,0.169087529
58,12,2,8.562535938,16.5,0.047068758
58,13,2,11.36366294,20.2,0.098660774
58,14,2,14.41943784,21.3,0.1642836
58,15,2,13.65549412,21.2,0.147257424
58,16,2,12.19126864,20.27515944,0.113376033
58,17,2,14.5467618,22.31861471,0.17477548
58,18,2,6.429859701,12.71941637,0.021098404
58,19,2,13.1461983,21.17673169,0.136714044
58,20,2,13.36901522,21.37274673,0.14247175
58,21,2,8.180564075,15.39936872,0.040335287
58,22,2,5.920563883,11.87684532,0.016847838
58,23,2,13.71915609,21.66979868,0.151751399
58,24,2,14.96056465,22.6149286,0.186838052
58,25,2,12.09577567,20.17951638,0.111164034
58,26,2,13.27352225,21.28940523,0.139989981
58,27,2,14.06929697,21.95344083,0.161308613
58,28,2,14.10112796,21.97856153,0.162190972
58,29,2,14.35577587,22.17553743,0.169329633
58,30,2,12.76422644,20.82807188,0.127115773
58,31,2,14.70591674,22.43479809,0.179372769
58,32,2,8.689859893,16.11604267,0.047341288
58,33,2,14.06929697,21.95344083,0.161308613
58,34,2,13.4326772,21.4277536,0.144138011
58,35,2,14.03746598,21.9282093,0.160428489
58,36,2,14.19662092,22.05325868,0.164851405
58,37,2,14.64225476,22.38865721,0.177527465
58,38,2,10.72704316,18.6990267,0.081963842
58,39,2,14.00563499,21.90286695,0.159550606
58,40,2,12.0321137,20.11520022,0.109701864
58,41,2,10.21774735,18.09583746,0.072312252
58,42,2,13.01887434,21.06228496,0.133476183
58,43,2,9.103662745,16.67744976,0.053515846
58,44,2,15.08788861,22.70233406,0.190620388
58,45,2,14.64225476,22.38865721,0.177527465
58,46,2,11.10901503,19.13280005,0.089637052
58,47,2,6.557183655,12.92562614,0.022252608
58,48,2,13.20986028,21.23329011,0.138347271
58,49,2,13.87831104,21.8003893,0.156061593
58,50,2,13.81464906,21.74848553,0.154330674
58,51,2,14.29211389,22.1269584,0.167531751
58,52,2,13.68732511,21.64334808,0.150896222
58,53,2,15.40619849,22.91308997,0.20021763
58,54,2,11.4591559,19.51640626,0.096995948
58,55,2,5.156620156,10.55979278,0.011529354
58,56,2,6.716338598,13.18089479,0.023747855
58,57,2,13.91014203,21.82617495,0.156930458
58,58,2,11.36366294,19.41311628,0.094958267
58,59,2,13.52817016,21.50943272,0.146654932
58,60,2,13.30535324,21.31729656,0.140814881
58,61,2,14.00563499,21.90286695,0.159550606
58,62,2,13.68732511,21.64334808,0.150896222
58,63,2,12.70056446,20.76841037,0.125549882
58,64,2,13.973804,21.87741378,0.15867497
58,65,2,7.448451337,14.31944494,0.031393265
58,66,2,11.14084602,19.16822746,0.090293226
58,67,2,14.70591674,22.43479809,0.179372769
58,68,2,15.91549431,23.22724783,0.215978191
58,69,2,12.0321137,20.11520022,0.109701864
58,70,2,14.61042378,22.36542053,0.176608001
58,71,2,14.06929697,21.95344083,0.161308613
58,72,2,13.4326772,21.4277536,0.144138011
58,73,2,12.25493062,20.33836735,0.114863159
58,74,2,11.93662073,20.01789478,0.107527411
58,75,2,6.047887837,12.09014788,0.017856249
58,76,2,6.429859701,12.71941637,0.021098404
58,77,2,13.20986028,21.23329011,0.138347271
58,78,2,13.01887434,21.06228496,0.133476183
58,79,2,14.38760686,22.1996607,0.170231851
58,80,2,13.94197301,21.85184978,0.157801585
58,81,2,13.81464906,21.74848553,0.154330674
58,82,2,9.772113506,17.54477364,0.064412216
58,83,2,15.05605762,22.68064894,0.189671735
58,84,2,9.994930426,17.82302076,0.068298587
58,85,2,14.00563499,21.90286695,0.159550606
58,86,2,14.06929697,21.95344083,0.161308613
58,87,2,13.11436731,21.14828625,0.135900999
58,88,2,13.27352225,21.28940523,0.139989981
58,89,2,13.01887434,21.06228496,0.133476183
58,90,2,14.2602829,22.10250265,0.166636099
58,91,2,10.98169107,18.98998213,0.087038072
58,92,2,13.75098708,21.69613846,0.15260887
58,93,2,15.24704355,22.80909733,0.195394024
58,94,2,14.96056465,22.6149286,0.186838052
58,95,2,13.84648005,21.77449283,0.155194997
58,96,2,5.506761031,11.17136584,0.01381384
59,1,2,14.8332407,23,0.186798005
59,2,2,12.79605742,22.5,0.137583006
59,3,2,11.84112777,21.8,0.114935226
59,4,2,12.00028271,21.7,0.117409411
59,5,2,12.28676161,21.4,0.121233845
59,6,2,11.01352206,20.2,0.092887273
59,7,2,12.3185926,21.2,0.120743352
59,8,2,11.04535305,20.2,0.093405216
59,9,2,13.52817016,22.3,0.151840356
59,10,2,14.10112796,22.1,0.163053575
59,11,2,13.75098708,21.5,0.151280541
59,12,2,8.148733086,15.5,0.040285248
59,13,2,15.02422663,22.5,0.18745128
59,14,2,15.78817035,23.2,0.212421324
59,15,2,13.78281807,22.9,0.161469967
59,16,2,14.76957872,22.48049567,0.181226532
59,17,2,15.6608464,23.0737153,0.208037053
59,18,2,13.59183214,21.56333134,0.14834451
59,19,2,12.63690248,20.70830555,0.123993737
59,20,2,14.45126883,22.24757478,0.172042814
59,21,2,16.36112815,23.47886273,0.230155804
59,22,2,11.93662073,20.01789478,0.107527411
59,23,2,13.71915609,21.66979868,0.151751399
59,24,2,14.48309982,22.27136558,0.172951546
59,25,2,14.16478994,22.02847045,0.163962374
59,26,2,12.79605742,20.8577364,0.127902364
59,27,2,15.11971959,22.72390837,0.191571075
59,28,2,15.18338157,22.7667245,0.193478523
59,29,2,13.01887434,21.06228496,0.133476183
59,30,2,12.66873347,20.73841337,0.124770589
59,31,2,12.95521237,21.00439664,0.131871618
59,32,2,7.002817496,13.63339638,0.026588107
59,33,2,7.289296394,14.07692116,0.029622491
59,34,2,13.68732511,21.64334808,0.150896222
59,35,2,10.9180291,18.91790822,0.085754032
59,36,2,12.3185926,20.40113197,0.116360226
59,37,2,12.38225457,20.46345328,0.117867207
59,38,2,15.88366332,23.20844415,0.214979029
59,39,2,14.06929697,21.95344083,0.161308613
59,40,2,14.13295895,22.0035714,0.163075561
59,41,2,12.22309963,20.30681881,0.114118352
59,42,2,14.16478994,22.02847045,0.163962374
59,43,2,12.60507149,20.6780869,0.123219329
59,44,2,13.27352225,21.28940523,0.139989981
59,45,2,13.973804,21.87741378,0.15867497
59,46,2,12.41408556,20.4944477,0.118624407
59,47,2,12.25493062,20.33836735,0.114863159
59,48,2,11.58647986,19.65257468,0.099748547
59,49,2,6.270704758,12.4591606,0.019707601
59,50,2,14.22845191,22.07793608,0.165742649
59,51,2,14.29211389,22.1269584,0.167531751
59,52,2,13.87831104,21.8003893,0.156061593
59,53,2,15.02422663,22.65885298,0.188725124
59,54,2,12.3185926,20.40113197,0.116360226
59,55,2,12.41408556,20.4944477,0.118624407
59,56,2,13.59183214,21.56333134,0.14834451
59,57,2,13.30535324,21.31729656,0.140814881
59,58,2,13.87831104,21.8003893,0.156061593
59,59,2,16.13831123,23.35577049,0.223023358
59,60,2,16.20197321,23.39149383,0.225052419
59,61,2,16.71126902,23.66132173,0.241533221
59,62,2,15.50169146,22.97415565,0.203135401
59,63,2,13.75098708,21.69613846,0.15260887
59,64,2,7.862254189,14.93704026,0.036285384
59,65,2,10.53605723,18.47615548,0.078266735
59,66,2,11.4591559,19.51640626,0.096995948
59,67,2,11.84112777,19.91959193,0.105375586
59,68,2,8.912676813,16.42066612,0.050612042
59,69,2,12.8597194,20.91673297,0.129482818
59,70,2,9.89943746,17.70443695,0.066617413
59,71,2,11.7456348,19.82029165,0.103246461
59,72,2,14.2602829,22.10250265,0.166636099
59,73,2,7.766761223,14.79618064,0.035119237
59,74,2,10.94986008,18.95400059,0.086394763
59,75,2,9.390141642,17.05514454,0.058045826
59,76,2,11.87295875,19.95247037,0.106090342
59,77,2,13.36901522,21.37274673,0.14247175
59,78,2,11.93662073,20.01789478,0.107527411
59,79,2,10.72704316,18.6990267,0.081963842
59,80,2,10.50422624,18.43862239,0.077659615
59,81,2,11.96845172,20.05044075,0.108249718
59,82,2,11.77746579,19.85350257,0.103953643
59,83,2,13.30535324,21.31729656,0.140814881
59,84,2,13.46450819,21.4550908,0.144974653
59,85,2,8.021409132,15.1695898,0.038278941
59,86,2,14.64225476,22.38865721,0.177527465
59,87,2,13.59183214,21.56333134,0.14834451
59,88,2,11.4591559,19.51640626,0.096995948
59,89,2,10.24957834,18.13436798,0.072896022
59,90,2,12.41408556,20.4944477,0.118624407
59,91,2,13.94197301,21.85184978,0.157801585
60,1,1,11.58647986,18.6,0.094600358
60,2,1,10.28140932,18.3,0.073977504
60,3,1,7.925916166,16.2,0.039848688
60,4,1,9.963099438,16.6,0.063390218
60,5,1,11.55464887,18,0.091176335
60,6,1,10.59971921,18,0.077215114
60,7,1,11.58647986,18.6,0.094600358
60,8,1,10.75887415,17.8,0.078614326
60,9,1,7.098310462,14.7,0.029343538
60,10,1,10.31324031,16.9,0.068930685
60,11,1,6.46169069,12.9,0.021591146
60,12,1,7.384789359,14.4,0.03104554
60,13,1,12.19126864,18,0.101102001
60,14,1,6.939155519,14.1,0.026984536
60,15,1,9.358310654,16,0.054228794
60,16,1,7.703099246,14.7017201,0.034354249
60,17,1,10.21774735,18.09583746,0.072312252
60,18,1,12.15943765,20.24338924,0.112636205
60,19,1,11.14084602,19.16822746,0.090293226
60,20,1,9.294648677,16.93024371,0.056512555
60,21,1,10.53605723,18.47615548,0.078266735
60,22,1,8.021409132,15.1695898,0.038278941
60,23,1,10.50422624,18.43862239,0.077659615
60,24,1,12.00028271,20.0828759,0.108974537
60,25,1,11.20450799,19.23874982,0.091613278
60,26,1,12.73239545,20.79829654,0.126331611
60,27,1,11.10901503,19.13280005,0.089637052
60,28,1,10.12225438,17.97958097,0.070576524
60,29,1,12.76422644,20.82807188,0.127115773
60,30,1,13.71915609,21.66979868,0.151751399
60,31,1,9.963099438,17.78360365,0.067735598
60,32,1,13.81464906,21.74848553,0.154330674
60,33,1,13.62366313,21.59011441,0.149192773
60,34,1,13.30535324,21.31729656,0.140814881
60,35,1,8.689859893,16.11604267,0.047341288
60,36,1,13.36901522,21.37274673,0.14247175
60,37,1,6.68450761,13.13006271,0.023444113
60,38,1,11.80929678,19.88660266,0.104663352
60,39,1,10.75887415,18.73578402,0.082589082
60,40,1,11.80929678,19.88660266,0.104663352
60,41,1,9.040000768,16.59229852,0.052537603
60,42,1,9.581127574,17.30195394,0.061182323
60,43,1,6.111549815,12.19613421,0.018373898
60,44,1,8.689859893,16.11604267,0.047341288
60,45,1,12.89155039,20.94606502,0.130276672
60,46,1,5.570423008,11.28112022,0.014256731
60,47,1,12.95521237,21.00439664,0.131871618
60,48,1,12.12760666,20.21150823,0.111898871
60,49,1,11.42732491,19.48208709,0.096314168
60,50,1,11.33183195,19.37846464,0.094284149
60,51,1,9.45380362,17.13785764,0.059080956
60,52,1,9.867606472,17.66468736,0.066062217
60,53,1,11.61831085,19.68633972,0.100443056
60,54,1,12.44591655,20.5253313,0.119384075
60,55,1,12.41408556,20.4944477,0.118624407
60,56,1,12.06394469,20.14741371,0.110431697
60,57,1,12.54140952,20.61731714,0.12167786
60,58,1,12.79605742,20.8577364,0.127902364
60,59,1,11.10901503,19.13280005,0.089637052
60,60,1,13.84648005,21.77449283,0.155194997
60,61,1,12.41408556,20.4944477,0.118624407
60,62,1,10.6315502,18.5880898,0.080103639
60,63,1,13.17802929,21.20506632,0.13752947
60,64,1,13.33718423,21.34507705,0.141642139
60,65,1,13.75098708,21.69613846,0.15260887
60,66,1,13.49633917,21.48231717,0.145813628
60,67,1,13.52817016,21.50943272,0.146654932
60,68,1,11.77746579,19.85350257,0.103953643
60,69,1,12.09577567,20.17951638,0.111164034
60,70,1,13.11436731,21.14828625,0.135900999
60,71,1,12.63690248,20.70830555,0.123993737
60,72,1,10.53605723,18.47615548,0.078266735
60,73,1,8.403380995,15.71640456,0.043320294
60,74,1,7.989578143,15.12330155,0.037875218
60,75,1,11.23633898,19.27384476,0.092277152
60,76,1,8.116902098,15.30778963,0.039505191
60,77,1,12.54140952,20.61731714,0.12167786
60,78,1,12.19126864,20.27515944,0.113376033
60,79,1,9.230986699,16.84642236,0.055503313
60,80,1,12.73239545,20.79829654,0.126331611
60,81,1,9.358310654,17.01362176,0.057532146
60,82,1,11.30000096,19.34370217,0.09361259
60,83,1,12.79605742,20.8577364,0.127902364
61,1,2,14.64225476,21.5,0.170739023
61,2,2,12.44591655,20.8,0.120921626
61,3,2,11.96845172,20.6,0.111104476
61,4,2,11.87295875,20.7,0.109914005
61,5,2,14.51493081,20.9,0.163377247
61,6,2,12.54140952,20.6,0.121579473
61,7,2,13.78281807,21.7,0.153316502
61,8,2,12.47774754,21.2,0.123767019
61,9,2,11.30000096,20.3,0.098063671
61,10,2,12.73239545,21,0.127510821
61,11,2,14.45126883,21.5,0.166474084
61,12,2,12.63690248,20.9,0.125098482
61,13,2,12.19126864,21.3,0.118887691
61,14,2,11.30000096,20.7,0.099923126
61,15,2,11.52281788,21.5,0.10761139
61,16,2,13.40084621,21.40030557,0.143303709
61,17,2,12.38225457,20.46345328,0.117867207
61,18,2,11.90478974,19.98523799,0.106807618
61,19,2,12.15943765,20.24338924,0.112636205
61,20,2,9.772113506,17.54477364,0.064412216
61,21,2,14.13295895,22.0035714,0.163075561
61,22,2,13.973804,21.87741378,0.15867497
61,23,2,12.00028271,20.0828759,0.108974537
61,24,2,14.38760686,22.1996607,0.170231851
61,25,2,14.73774773,22.45770229,0.180298596
61,26,2,15.34253651,22.87182539,0.198282249
61,27,2,5.98422586,11.98371825,0.017347578
61,28,2,14.06929697,21.95344083,0.161308613
61,29,2,13.65549412,21.61678666,0.150043345
61,30,2,14.32394488,22.15130333,0.168429597
61,31,2,14.10112796,21.97856153,0.162190972
61,32,2,12.63690248,20.70830555,0.123993737
61,33,2,12.3185926,20.40113197,0.116360226
61,34,2,7.193803428,13.93007699,0.028589267
61,35,2,9.803944494,17.58485571,0.064959619
61,36,2,9.040000768,16.59229852,0.052537603
61,37,2,6.398028712,12.66758687,0.020815643
61,38,2,12.09577567,20.17951638,0.111164034
61,39,2,11.10901503,19.13280005,0.089637052
61,40,2,14.06929697,21.95344083,0.161308613
61,41,2,12.12760666,20.21150823,0.111898871
61,42,2,14.29211389,22.1269584,0.167531751
61,43,2,12.3185926,20.40113197,0.116360226
61,44,2,12.19126864,20.27515944,0.113376033
61,45,2,9.994930426,17.82302076,0.068298587
61,46,2,8.53070495,15.89512975,0.045081888
61,47,2,10.98169107,18.98998213,0.087038072
61,48,2,10.47239526,18.40097848,0.077055087
61,49,2,10.53605723,18.47615548,0.078266735
61,50,2,10.3450713,18.24929457,0.074662909
61,51,2,11.33183195,19.37846464,0.094284149
61,52,2,12.47774754,20.55610407,0.120146209
61,53,2,11.61831085,19.68633972,0.100443056
61,54,2,9.67662054,17.42386251,0.062785588
61,55,2,14.00563499,21.90286695,0.159550606
61,56,2,12.3185926,20.40113197,0.116360226
61,57,2,12.22309963,20.30681881,0.114118352
61,58,2,11.23633898,19.27384476,0.092277152
61,59,2,7.989578143,15.12330155,0.037875218
61,60,2,10.44056427,18.36322374,0.076453152
61,61,2,12.50957853,20.58676602,0.120910805
61,62,2,14.92873366,22.59280018,0.185897605
61,63,2,13.62366313,21.59011441,0.149192773
61,64,2,14.92873366,22.59280018,0.185897605
61,65,2,12.8597194,20.91673297,0.129482818
61,66,2,15.34253651,22.87182539,0.198282249
61,67,2,11.77746579,19.85350257,0.103953643
61,68,2,10.50422624,18.43862239,0.077659615
61,69,2,12.95521237,21.00439664,0.131871618
61,70,2,12.06394469,20.14741371,0.110431697
61,71,2,15.08788861,22.70233406,0.190620388
61,72,2,11.33183195,19.37846464,0.094284149
61,73,2,8.721690881,16.15989278,0.047800843
61,74,2,13.27352225,21.28940523,0.139989981
61,75,2,14.35577587,22.17553743,0.169329633
61,76,2,9.294648677,16.93024371,0.056512555
61,77,2,11.68197282,19.75353734,0.101839689
61,78,2,11.55464887,19.61869881,0.099056579
61,79,2,12.98704336,21.03339621,0.1326727
61,80,2,16.61577606,23.61289009,0.238410296
61,81,2,11.14084602,19.16822746,0.090293226
61,82,2,17.92084659,24.18845663,0.28226896
61,83,2,15.05605762,22.68064894,0.189671735
61,84,2,12.3185926,20.40113197,0.116360226
61,85,2,14.64225476,22.38865721,0.177527465
61,86,2,15.24704355,22.80909733,0.195394024
61,87,2,13.71915609,21.66979868,0.151751399
61,88,2,10.37690229,18.28738178,0.075257063
61,89,2,15.85183233,23.18952965,0.213981714
61,90,2,13.33718423,21.34507705,0.141642139
61,91,2,6.652676621,13.0791198,0.023142722
61,92,2,12.41408556,20.4944477,0.118624407
61,93,2,7.002817496,13.63339638,0.026588107
62,1,2,12.28676161,21.2,0.120142936
62,2,2,11.14084602,19.6,0.092250353
62,3,2,12.19126864,20.8,0.116199926
62,4,2,11.80929678,19.6,0.103210893
62,5,2,11.77746579,19.6,0.102675554
62,6,2,8.912676813,17,0.052329877
62,7,2,12.70056446,20,0.121074994
