Chave_Parcela_Idade,Talhao,Parcela,Idade_meses,Area_parc,Cova,Fuste,Fila,Viva,Falha,DAP,Ht,Dom,Hd,dg,Gi,G
PR1T2-1-29,PR1T2,1,29,298.54,9,1,2,1,0,12.6,16.11548628,N,16.4334266,11.69832335,0.012468981,4.680345872
PR1T2-1-29,PR1T2,1,29,298.54,10,1,2,1,0,13.0,16.31683864,N,16.4334266,11.69832335,0.013273229,4.680345872
PR1T2-1-29,PR1T2,1,29,298.54,12,1,2,1,0,13.1,16.36691566,D,16.4334266,11.69832335,0.013478218,4.680345872
PR1T2-1-29,PR1T2,1,29,298.54,14,1,2,1,0,13.5,16.56644849,D,16.4334266,11.69832335,0.014313882,4.680345872
PR1T2-1-29,PR1T2,1,29,298.54,25,1,4,1,0,13.1,16.36691566,D,16.4334266,11.69832335,0.013478218,4.680345872
PR1T2-2-29,PR1T2,2,29,283.91,1,1,1,1,0,14.9,15.9,D,16.79074481,11.97519873,0.017436625,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,2,1,1,1,0,8.1,14.7,N,16.79074481,11.97519873,0.005152997,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,3,1,1,1,0,12.4,16.5,N,16.79074481,11.97519873,0.012076282,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,4,1,1,1,0,10.8,15.1711014,N,16.79074481,11.97519873,0.009160884,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,5,1,1,1,0,10.0,14.71613181,N,16.79074481,11.97519873,0.007853982,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,6,1,1,1,0,11.7,15.6534138,N,16.79074481,11.97519873,0.010751315,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,6,2,1,1,0,10.5,15.00389374,N,16.79074481,11.97519873,0.008659015,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,7,1,1,1,0,11.6,15.6010155,N,16.79074481,11.97519873,0.010568318,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,8,1,2,1,0,10.1,14.77467272,N,16.79074481,11.97519873,0.008011847,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,9,1,2,1,0,12.2,15.91197366,N,16.79074481,11.97519873,0.011689866,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,10,1,2,1,0,11.5,15.54835536,N,16.79074481,11.97519873,0.010386891,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,13,1,2,1,0,14.4,17.01289643,D,16.79074481,11.97519873,0.016286016,5.157247839
PR1T2-2-29,PR1T2,2,29,283.91,24,1,4,1,0,15.3,17.45933802,D,16.79074481,11.97519873,0.018385386,5.157247839
PR1T2-2-38,PR1T2,2,38,283.91,1,1,1,1,0,16.7,20.7,D,21.06666667,13.4136555,0.021903969,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,2,1,1,1,0,9.0,16.3,N,21.06666667,13.4136555,0.006361725,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,3,1,1,1,0,13.8,18.9,N,21.06666667,13.4136555,0.014957123,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,4,1,1,1,0,11.9,17.8,N,21.06666667,13.4136555,0.011122023,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,5,1,1,1,0,11.3,17.4,N,21.06666667,13.4136555,0.010028749,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,6,1,1,1,0,13.0,18.6,N,21.06666667,13.4136555,0.013273229,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,6,2,1,1,0,11.3,17.4,N,21.06666667,13.4136555,0.010028749,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,7,1,1,1,0,13.1,18.7,N,21.06666667,13.4136555,0.013478218,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,8,1,2,1,0,11.1,17.3,N,21.06666667,13.4136555,0.009676891,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,9,1,2,1,0,13.3,18.8,N,21.06666667,13.4136555,0.013892908,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,10,1,2,1,0,13.0,18.6,N,21.06666667,13.4136555,0.013273229,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,11,1,2,1,0,16.5,20.9,D,21.06666667,13.4136555,0.021382465,6.470634075
PR1T2-2-38,PR1T2,2,38,283.91,24,1,4,1,0,17.6,21.6,D,21.06666667,13.4136555,0.024328494,6.470634075
PR1T2-2-47,PR1T2,2,47,283.91,1,1,1,1,0,17.9,23.1,D,23.2,14.35251251,0.025164943,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,2,1,1,1,0,9.8,18.1,N,23.2,14.35251251,0.007542964,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,3,1,1,1,0,14.9,20.5,N,23.2,14.35251251,0.017436625,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,4,1,1,1,0,12.6,19.8,N,23.2,14.35251251,0.012468981,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,5,1,1,1,0,12.1,19.5,N,23.2,14.35251251,0.011499015,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,6,1,1,1,0,13.1,20.1,N,23.2,14.35251251,0.013478218,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,6,2,1,1,0,12.5,19.7,N,23.2,14.35251251,0.012271846,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,7,1,1,1,0,14.0,20.6,N,23.2,14.35251251,0.015393804,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,8,1,2,1,0,11.7,19.3,N,23.2,14.35251251,0.010751315,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,9,1,2,1,0,14.0,20.6,N,23.2,14.35251251,0.015393804,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,10,1,2,1,0,14.1,20.6,N,23.2,14.35251251,0.015614501,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,13,1,2,1,0,17.5,22.7,D,23.2,14.35251251,0.024052819,7.408126884
PR1T2-2-47,PR1T2,2,47,283.91,24,1,4,1,0,19.3,23.8,D,23.2,14.35251251,0.029255296,7.408126884
PR1T2-2-58,PR1T2,2,58,283.91,1,1,1,1,0,18.6,24.6,D,24.8,15.01916724,0.027171635,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,2,1,1,1,0,9.9,18.6,N,24.8,15.01916724,0.007697687,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,3,1,1,1,0,15.5,22.3,N,24.8,15.01916724,0.018869191,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,4,1,1,1,0,13.3,21.2,N,24.8,15.01916724,0.013892908,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,5,1,1,1,0,12.4,20.6,N,24.8,15.01916724,0.012076282,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,6,1,1,1,0,14.4,21.9,N,24.8,15.01916724,0.016286016,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,6,2,1,1,0,12.8,20.9,N,24.8,15.01916724,0.012867964,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,7,1,1,1,0,14.9,22.2,N,24.8,15.01916724,0.017436625,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,8,1,2,1,0,12.0,20.3,N,24.8,15.01916724,0.011309734,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,9,1,2,1,0,14.8,22.1,N,24.8,15.01916724,0.017203361,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,10,1,2,1,0,14.4,21.9,N,24.8,15.01916724,0.016286016,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,11,1,2,1,0,18.6,24.4,D,24.8,15.01916724,0.027171635,8.112304625
PR1T2-2-58,PR1T2,2,58,283.91,24,1,4,1,0,20.2,25.4,D,24.8,15.01916724,0.032047387,8.112304625
PR1T2-2-72,PR1T2,2,72,283.91,1,1,1,1,0,21.1,27.1,D,27.8,16.5343698,0.034966712,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,2,1,1,1,0,10.4,20.3,N,27.8,16.5343698,0.008494867,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,3,1,1,1,0,17.9,25.1,N,27.8,16.5343698,0.025164943,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,4,1,1,1,0,14.7,23.1,N,27.8,16.5343698,0.016971669,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,5,1,1,1,0,13.7,22.2,N,27.8,16.5343698,0.014741138,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,6,1,1,1,0,15.1,23.4,N,27.8,16.5343698,0.017907864,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,6,2,1,1,0,14.0,22.4,N,27.8,16.5343698,0.015393804,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,7,1,1,1,0,16.1,24.3,N,27.8,16.5343698,0.020358306,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,8,1,2,1,0,13.0,21.5,N,27.8,16.5343698,0.013273229,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,9,1,2,1,0,16.3,24.4,N,27.8,16.5343698,0.020867244,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,10,1,2,1,0,15.7,23.9,N,27.8,16.5343698,0.019359279,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,11,1,2,1,0,20.9,27.9,D,27.8,16.5343698,0.034306977,9.831682317
PR1T2-2-72,PR1T2,2,72,283.91,24,1,4,1,0,21.8,28.4,D,27.8,16.5343698,0.037325262,9.831682317
PR1T2-3-29,PR1T2,3,29,283.37,1,1,1,1,0,14.4,17.3,N,17.19462018,12.94402149,0.016286016,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,2,1,1,1,0,14.4,18.1,N,17.19462018,12.94402149,0.016286016,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,3,1,1,1,0,13.4,18.3,N,17.19462018,12.94402149,0.014102609,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,4,1,1,1,0,12.8,16.21639054,N,17.19462018,12.94402149,0.012867964,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,5,1,1,1,0,13.6,16.61617832,N,17.19462018,12.94402149,0.014526724,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,6,1,1,1,0,7.1,12.75900927,N,17.19462018,12.94402149,0.003959192,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,7,1,1,1,0,10.5,15.00389374,N,17.19462018,12.94402149,0.008659015,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,8,1,2,1,0,12.5,16.06483761,N,17.19462018,12.94402149,0.012271846,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,9,1,2,1,0,12.8,16.21639054,N,17.19462018,12.94402149,0.012867964,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,10,1,2,1,0,10.0,14.71613181,N,17.19462018,12.94402149,0.007853982,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,12,1,2,1,0,14.5,17.06243566,D,17.19462018,12.94402149,0.016512996,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,22,1,4,1,0,14.8,17.21110941,D,17.19462018,12.94402149,0.017203361,6.036953268
PR1T2-3-29,PR1T2,3,29,283.37,23,1,4,1,0,15.0,17.31031546,D,17.19462018,12.94402149,0.017671459,6.036953268
PR1T2-3-38,PR1T2,3,38,283.37,1,1,1,1,0,14.4,17.3,N,19.76666667,15.73430435,0.016286016,4.117014101
PR1T2-3-38,PR1T2,3,38,283.37,2,1,1,1,0,15.0,18.1,N,19.76666667,15.73430435,0.017671459,4.117014101
PR1T2-3-38,PR1T2,3,38,283.37,3,1,1,1,0,13.4,18.3,N,19.76666667,15.73430435,0.014102609,4.117014101
PR1T2-3-38,PR1T2,3,38,283.37,12,1,2,1,0,15.6,18.9,D,19.76666667,15.73430435,0.01911345,4.117014101
PR1T2-3-38,PR1T2,3,38,283.37,22,1,4,1,0,17.8,20.2,D,19.76666667,15.73430435,0.024884555,4.117014101
PR1T2-3-38,PR1T2,3,38,283.37,23,1,4,1,0,17.7,20.2,D,19.76666667,15.73430435,0.024605739,4.117014101
PR1T2-3-47,PR1T2,3,47,283.37,1,1,1,1,0,14.7,18.3,N,20.33333333,16.87636414,0.016971669,4.736363622
PR1T2-3-47,PR1T2,3,47,283.37,2,1,1,1,0,16.8,18.5,N,20.33333333,16.87636414,0.022167078,4.736363622
PR1T2-3-47,PR1T2,3,47,283.37,3,1,1,1,0,13.4,19.1,N,20.33333333,16.87636414,0.014102609,4.736363622
PR1T2-3-47,PR1T2,3,47,283.37,16,1,3,1,0,18.4,20.2,D,20.33333333,16.87636414,0.02659044,4.736363622
PR1T2-3-47,PR1T2,3,47,283.37,22,1,4,1,0,18.1,20.2,D,20.33333333,16.87636414,0.025730429,4.736363622
PR1T2-3-47,PR1T2,3,47,283.37,23,1,4,1,0,19.1,20.6,D,20.33333333,16.87636414,0.02865211,4.736363622
PR1T2-3-58,PR1T2,3,58,283.37,1,1,1,1,0,14.7,19.3,N,21.06666667,18.0093957,0.016971669,5.393684539
PR1T2-3-58,PR1T2,3,58,283.37,2,1,1,1,0,18.1,18.9,N,21.06666667,18.0093957,0.025730429,5.393684539
PR1T2-3-58,PR1T2,3,58,283.37,3,1,1,1,0,13.4,19.3,N,21.06666667,18.0093957,0.014102609,5.393684539
PR1T2-3-58,PR1T2,3,58,283.37,12,1,2,1,0,19.1,20.6,D,21.06666667,18.0093957,0.02865211,5.393684539
PR1T2-3-58,PR1T2,3,58,283.37,22,1,4,1,0,20.0,21.0,D,21.06666667,18.0093957,0.031415927,5.393684539
PR1T2-3-58,PR1T2,3,58,283.37,23,1,4,1,0,21.4,21.6,D,21.06666667,18.0093957,0.035968094,5.393684539
PR1T2-3-72,PR1T2,3,72,283.37,2,1,1,1,0,18.7,20.3,N,23.7,21.2589393,0.027464588,5.010478307
PR1T2-3-72,PR1T2,3,72,283.37,12,1,2,1,0,20.8,23.3,D,23.7,21.2589393,0.033979466,5.010478307
PR1T2-3-72,PR1T2,3,72,283.37,22,1,4,1,0,21.2,23.0,D,23.7,21.2589393,0.035298935,5.010478307
PR1T2-3-72,PR1T2,3,72,283.37,23,1,4,1,0,24.0,24.8,D,23.7,21.2589393,0.045238934,5.010478307
PR1T2-4-29,PR1T2,4,29,275.04,1,1,1,1,0,17.7,20.7,N,19.40525259,15.89981132,0.024605739,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,2,1,1,1,0,15.2,20.9,N,19.40525259,15.89981132,0.018145839,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,3,1,1,1,0,18.7,20.1,D,19.40525259,15.89981132,0.027464588,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,5,1,1,1,0,9.4,14.35326359,N,19.40525259,15.89981132,0.006939778,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,6,1,1,1,0,15.5,17.55886905,N,19.40525259,15.89981132,0.018869191,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,7,1,1,1,0,15.2,17.40963059,N,19.40525259,15.89981132,0.018145839,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,8,1,2,1,0,13.4,16.51666506,N,19.40525259,15.89981132,0.014102609,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,9,1,2,1,0,14.6,17.11198119,N,19.40525259,15.89981132,0.016741547,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,10,1,2,1,0,19.1,19.39525481,D,19.40525259,15.89981132,0.02865211,7.219015318
PR1T2-4-29,PR1T2,4,29,275.04,15,1,3,1,0,17.8,18.72050296,D,19.40525259,15.89981132,0.024884555,7.219015318
PR1T2-4-38,PR1T2,4,38,275.04,1,1,1,1,0,19.1,24.3,N,24.06666667,17.31028596,0.02865211,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,2,1,1,1,0,16.3,24.1,N,24.06666667,17.31028596,0.020867244,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,3,1,1,1,0,20.3,22.9,D,24.06666667,17.31028596,0.032365473,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,5,1,1,1,0,9.4,18.2,N,24.06666667,17.31028596,0.006939778,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,6,1,1,1,0,16.1,22.4,N,24.06666667,17.31028596,0.020358306,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,7,1,1,1,0,17.3,23.1,N,24.06666667,17.31028596,0.023506182,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,8,1,2,1,0,13.4,20.6,N,24.06666667,17.31028596,0.014102609,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,9,1,2,1,0,16.8,22.8,N,24.06666667,17.31028596,0.022167078,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,10,1,2,1,0,21.1,24.9,D,24.06666667,17.31028596,0.034966712,8.556625148
PR1T2-4-38,PR1T2,4,38,275.04,18,1,3,1,0,20.0,24.4,D,24.06666667,17.31028596,0.031415927,8.556625148
PR2T3-1-22,PR2T3,1,22,286.07,1,1,1,1,0,12.9,17.5,N,17.50666667,13.03160494,0.013069811,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,2,1,1,1,0,10.6,16.5,N,17.50666667,13.03160494,0.008824734,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,3,1,1,1,0,15.0,17.7,D,17.50666667,13.03160494,0.017671459,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,4,1,1,1,0,12.9,17.12,N,17.50666667,13.03160494,0.013069811,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,6,1,1,1,0,14.2,17.53,N,17.50666667,13.03160494,0.015836769,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,7,1,1,1,0,10.6,16.35,N,17.50666667,13.03160494,0.008824734,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,8,1,2,1,0,13.1,17.14,N,17.50666667,13.03160494,0.013478218,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,9,1,2,1,0,14.5,17.46,N,17.50666667,13.03160494,0.016512996,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,10,1,2,1,0,7.8,14.13,N,17.50666667,13.03160494,0.004778362,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,20,1,3,1,0,14.6,17.45,D,17.50666667,13.03160494,0.016741547,5.128685424
PR2T3-1-22,PR2T3,1,22,286.07,24,1,4,1,0,15.1,17.37,D,17.50666667,13.03160494,0.017907864,5.128685424
PR2T3-1-32,PR2T3,1,32,286.07,1,1,1,1,0,15.3,23.1,N,23.49714589,14.80825937,0.018385386,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,2,1,1,1,0,12.6,22.5,N,23.49714589,14.80825937,0.012468981,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,3,1,1,1,0,16.8,23.1,D,23.49714589,14.80825937,0.022167078,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,4,1,1,1,0,14.6,22.87522413,N,23.49714589,14.80825937,0.016741547,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,6,1,1,1,0,16.0,23.42408037,N,23.49714589,14.80825937,0.020106193,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,7,1,1,1,0,12.1,21.5519787,N,23.49714589,14.80825937,0.011499015,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,8,1,2,1,0,14.9,23.00202923,N,23.49714589,14.80825937,0.017436625,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,9,1,2,1,0,16.1,23.45953254,N,23.49714589,14.80825937,0.020358306,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,10,1,2,1,0,8.7,18.70109375,N,23.49714589,14.80825937,0.005944679,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,20,1,3,1,0,16.6,23.63062356,D,23.49714589,14.80825937,0.021642432,6.622443709
PR2T3-1-32,PR2T3,1,32,286.07,24,1,4,1,0,17.0,23.76081411,D,23.49714589,14.80825937,0.022698007,6.622443709
PR2T3-1-44,PR2T3,1,44,286.07,1,1,1,1,0,16.3,26.6,N,25.03574963,15.85430541,0.020867244,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,2,1,1,1,0,13.8,26.1,N,25.03574963,15.85430541,0.014957123,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,3,1,1,1,0,18.2,26.3,D,25.03574963,15.85430541,0.026015529,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,4,1,1,1,0,16.0,23.24990363,N,25.03574963,15.85430541,0.020106193,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,6,1,1,1,0,17.2,23.92297414,N,25.03574963,15.85430541,0.023235219,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,7,1,1,1,0,12.9,21.5519787,N,25.03574963,15.85430541,0.013069811,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,8,1,2,1,0,16.4,23.47919595,N,25.03574963,15.85430541,0.021124069,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,9,1,2,1,0,17.4,24.03156655,D,25.03574963,15.85430541,0.023778715,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,10,1,2,1,0,9.1,18.70109375,N,25.03574963,15.85430541,0.006503882,6.900999649
PR2T3-1-44,PR2T3,1,44,286.07,24,1,4,1,0,18.8,24.77568233,D,25.03574963,15.85430541,0.027759113,6.900999649
PR2T3-1-57,PR2T3,1,57,286.07,1,1,1,1,0,16.4,26.6,N,28.16666667,16.27203122,0.021124069,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,2,1,1,1,0,14.1,26.3,N,28.16666667,16.27203122,0.015614501,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,3,1,1,1,0,18.4,27.6,D,28.16666667,16.27203122,0.02659044,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,4,1,1,1,0,16.2,26.8,N,28.16666667,16.27203122,0.020611989,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,6,1,1,1,0,18.2,28.1,D,28.16666667,16.27203122,0.026015529,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,7,1,1,1,0,13.2,24.8,N,28.16666667,16.27203122,0.013684778,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,8,1,2,1,0,17.1,27.3,N,28.16666667,16.27203122,0.022965828,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,9,1,2,1,0,18.0,27.9,N,28.16666667,16.27203122,0.0254469,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,10,1,2,1,0,9.2,21.8,N,28.16666667,16.27203122,0.00664761,7.269442455
PR2T3-1-57,PR2T3,1,57,286.07,24,1,4,1,0,19.3,28.8,D,28.16666667,16.27203122,0.029255296,7.269442455
PR2T3-1-67,PR2T3,1,67,286.07,1,1,1,1,0,17.1,27.8,N,29.1,17.01475296,0.022965828,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,2,1,1,1,0,14.6,26.8,N,29.1,17.01475296,0.016741547,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,3,1,1,1,0,19.2,29.3,D,29.1,17.01475296,0.028952918,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,4,1,1,1,0,16.6,27.5,N,29.1,17.01475296,0.021642432,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,6,1,1,1,0,18.5,28.6,N,29.1,17.01475296,0.026880252,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,7,1,1,1,0,13.4,25.5,N,29.1,17.01475296,0.014102609,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,8,1,2,1,0,17.8,28.2,N,29.1,17.01475296,0.024884555,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,9,1,2,1,0,18.6,28.7,N,29.1,17.01475296,0.027171635,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,10,1,2,1,0,10.6,23.7,N,29.1,17.01475296,0.008824734,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,20,1,3,1,0,18.7,28.7,D,29.1,17.01475296,0.027464588,8.743021496
PR2T3-1-67,PR2T3,1,67,286.07,24,1,4,1,0,19.7,29.3,D,29.1,17.01475296,0.030480517,8.743021496
PR2T3-1-78,PR2T3,1,78,286.07,1,1,1,1,0,17.1,30.4,N,31.8,17.49896101,0.022965828,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,2,1,1,1,0,15.1,28.9,N,31.8,17.49896101,0.017907864,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,3,1,1,1,0,19.7,31.6,D,31.8,17.49896101,0.030480517,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,4,1,1,1,0,17.4,30.3,N,31.8,17.49896101,0.023778715,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,6,1,1,1,0,19.3,31.6,N,31.8,17.49896101,0.029255296,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,7,1,1,1,0,14.1,27.9,N,31.8,17.49896101,0.015614501,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,8,1,2,1,0,17.8,30.6,N,31.8,17.49896101,0.024884555,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,9,1,2,1,0,19.0,31.4,N,31.8,17.49896101,0.028352874,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,10,1,2,1,0,11.3,25.2,N,31.8,17.49896101,0.010028749,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,20,1,3,1,0,19.5,31.7,D,31.8,17.49896101,0.029864765,9.247722249
PR2T3-1-78,PR2T3,1,78,286.07,24,1,4,1,0,20.0,32.1,D,31.8,17.49896101,0.031415927,9.247722249
PR2T3-2-22,PR2T3,2,22,272.08,1,1,1,1,0,10.9,17.7,N,17.16,11.934823,0.009331316,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,2,1,1,1,0,10.7,16.3,N,17.16,11.934823,0.008992024,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,3,1,1,1,0,13.1,17.8,N,17.16,11.934823,0.013478218,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,4,1,1,1,0,11.0,16.51,N,17.16,11.934823,0.009503318,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,5,1,1,1,0,11.8,16.59,N,17.16,11.934823,0.010935884,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,6,1,1,1,0,8.1,14.89,N,17.16,11.934823,0.005152997,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,7,1,1,1,0,11.0,16.51,N,17.16,11.934823,0.009503318,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,8,1,2,1,0,11.4,16.57,N,17.16,11.934823,0.010207035,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,9,1,2,1,0,14.4,17.41,D,17.16,11.934823,0.016286016,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,10,1,2,1,0,11.8,16.59,N,17.16,11.934823,0.010935884,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,13,1,2,1,0,14.0,17.02,D,17.16,11.934823,0.015393804,4.934083258
PR2T3-2-22,PR2T3,2,22,272.08,14,1,2,1,0,13.6,17.05,D,17.16,11.934823,0.014526724,4.934083258
PR2T3-2-32,PR2T3,2,32,272.08,1,1,1,1,0,12.1,21.3,N,22.10743545,13.43124467,0.011499015,6.248949707
PR2T3-2-32,PR2T3,2,32,272.08,2,1,1,1,0,11.8,20.7,N,22.10743545,13.43124467,0.010935884,6.248949707
PR2T3-2-32,PR2T3,2,32,272.08,3,1,1,1,0,14.8,21.7,N,22.10743545,13.43124467,0.017203361,6.248949707
PR2T3-2-32,PR2T3,2,32,272.08,4,1,1,1,0,12.3,20.66643557,N,22.10743545,13.43124467,0.011882289,6.248949707
